564.735953  568.396717  0.000397  
801.001160  0.000455  0.000978  
801.001160  0.000455  0.000978  
801.001160  0.000455  0.000978  
801.001160  0.000455  0.000978  
801.001160  0.000455  0.000978  
801.001167  0.000455  0.000978  
801.001167  0.000455  0.000978  
801.001167  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001094  0.000455  0.000978  
801.001193  0.000455  0.000978  
801.001193  0.000455  0.000978  
801.001193  0.000455  0.000978  
801.001193  0.000455  0.000978  
801.001193  0.000455  0.000978  
0.001173  801.086892  0.000397  
566.308747  566.592058  11.366722  
716.310479  358.219606  33.858215  
760.600498  253.028785  4.898711  
776.466557  193.706208  41.960551  
784.989675  156.196957  43.808260  
790.012386  129.609935  33.684441  
792.316825  111.392012  50.595656  
793.308283  97.928748  55.550743  
794.607463  87.624496  55.423108  
794.984303  77.061058  64.478885  
795.337632  72.282592  65.368101  
794.945676  61.173574  79.080600  
794.275386  60.927933  86.010351  
793.499747  52.023280  98.807245  
792.292605  44.118442  111.794367  
789.640697  38.936754  130.931957  
785.598704  38.737446  152.305287  
776.721949  34.921669  193.910084  
760.349187  0.000285  253.443076  
716.272928  32.315942  357.822827  
566.343218  0.004547  567.306432  
0.000164  0.000000  801.003406  
0.001173  801.077271  0.000397  
358.008125  715.779406  35.588884  
565.246222  565.529001  50.337403  
664.515368  442.897430  62.669689  
713.220129  356.674154  83.976460  
740.850501  295.251719  83.665666  
754.736771  251.078100  99.264092  
765.968959  216.599340  99.764020  
770.280522  188.400999  118.170800  
773.108270  167.645016  127.369534  
775.410391  153.964148  133.932785  
774.332557  137.935285  152.752157  
772.866334  125.492493  170.901741  
770.487208  105.993489  192.352274  
764.847605  102.613785  217.886692  
754.924727  95.199766  251.465823  
740.019455  91.032647  295.718993  
714.771161  83.846627  352.064131  
664.181282  68.131440  442.592829  
565.361394  55.390493  564.943948  
357.987007  34.533311  716.018603  
0.000164  0.000000  801.003406  
0.001173  801.077271  0.000397  
252.802298  760.367483  4.008402  
443.906620  665.868103  67.242668  
562.036109  562.699008  98.324436  
635.934265  476.427081  103.809943  
678.648156  406.697261  133.662336  
704.703832  352.389195  147.309652  
723.850151  304.330243  165.962060  
730.949081  273.414031  181.599331  
736.652503  243.901496  200.787861  
737.697516  221.249403  221.388971  
737.347835  200.696122  243.874694  
734.604089  168.513038  272.914506  
720.555025  165.549666  308.704920  
704.041778  150.679297  351.560534  
682.805724  92.053768  409.655182  
633.938536  114.718739  476.698533  
560.930933  97.547541  563.828637  
440.038598  72.285277  665.471167  
252.216561  35.538444  759.683430  
0.000164  0.000000  801.003406  
0.000199  801.074130  0.000397  
193.411095  777.481928  0.000397  
356.764461  713.292902  76.160019  
475.685543  634.325952  117.643568  
558.093967  557.108058  147.647106  
612.383956  489.454086  170.066479  
647.584759  431.739766  195.956871  
672.053629  377.560562  224.188097  
682.177217  340.219268  248.223725  
689.088133  306.126919  275.110555  
692.042556  265.381641  306.927212  
682.742291  248.267393  339.520763  
668.708571  222.450533  382.480656  
646.139796  197.362521  430.679756  
613.364719  163.532934  490.430229  
556.912538  147.227159  557.724367  
476.372708  112.210582  635.653401  
356.119452  83.649123  712.718571  
194.108154  8.558355  777.165738  
0.000018  0.000009  801.001971  
0.000199  801.074130  0.000397  
155.935090  785.088274  36.662211  
297.296564  744.086109  0.000397  
406.310015  678.895195  130.673103  
489.694246  612.121429  174.275516  
547.428013  547.279584  210.224287  
589.828562  491.565100  236.314960  
620.995809  427.378781  279.471956  
627.248639  389.311720  312.895170  
631.160848  350.281888  350.025473  
626.718244  312.560456  390.923300  
612.212838  278.843114  438.247443  
586.923888  241.162964  492.148575  
547.605027  210.447842  547.703313  
489.745350  165.346894  612.444179  
406.770190  130.420457  679.033607  
294.126256  87.538993  740.037096  
154.798061  39.302497  784.975790  
0.000018  0.000009  801.001971  
0.001173  801.074020  0.000397  
128.445533  790.722941  0.000397  
250.810780  754.377485  100.735366  
352.407424  705.246920  149.560745  
431.564648  647.606977  199.218636  
489.274956  588.046213  243.096528  
529.472207  529.235949  287.415251  
554.493558  475.009818  331.748909  
562.002239  427.495132  379.740521  
567.504869  377.941117  425.291848  
555.699513  328.728595  476.341734  
537.553437  264.341743  537.583556  
490.767821  234.098429  589.267907  
430.917363  198.504588  646.238125  
351.807088  124.539543  708.800296  
252.508567  34.511210  759.629536  
131.499801  6.961927  790.176358  
0.000018  0.000009  801.001971  
0.001173  801.074020  0.000397  
111.561102  792.659523  36.664376  
217.364154  764.215347  102.977968  
307.818644  721.154896  166.405510  
384.429500  672.731866  215.250184  
439.406927  611.818713  278.160827  
475.921998  555.741952  332.534732  
494.162806  498.788334  388.140292  
504.881460  441.207342  440.154349  
498.435933  381.939998  498.565046  
476.092056  333.536869  555.760153  
437.469460  275.559796  612.527218  
381.905298  222.359235  668.479002  
309.184998  160.146347  721.906156  
218.134539  83.962043  766.688494  
104.314058  48.676406  792.718051  
0.000018  0.000009  801.001971  
0.001173  801.074020  0.000397  
96.751978  794.527250  37.177375  
191.838208  769.939225  116.866956  
273.958610  731.400284  181.407736  
342.144174  684.380550  243.336699  
389.283097  628.337909  313.730722  
422.334045  568.225478  378.565804  
443.481457  506.857688  437.889895  
440.619305  442.019304  502.772224  
424.673264  377.096845  566.302628  
389.817208  310.807966  628.921835  
333.410875  248.909767  684.813357  
