0.999957  0.000328  
0.986863  0.006897  
0.960576  0.020019  
0.943113  0.029343  
0.925761  0.038296  
0.908351  0.047325  
0.891272  0.056446  
0.872686  0.066605  
0.854954  0.075475  
0.839365  0.083941  
0.823270  0.092761  
0.808076  0.101104  
0.794795  0.108517  
0.778398  0.117771  
0.763960  0.125960  
0.749662  0.134174  
0.736074  0.142113  
0.722523  0.150101  
0.709156  0.157900  
0.696157  0.165645  
0.683463  0.173288  
0.670790  0.181064  
0.658654  0.188478  
0.646457  0.195975  
0.634628  0.203384  
0.622976  0.210758  
0.611292  0.218155  
0.600235  0.225273  
0.588985  0.232554  
0.577925  0.239787  
0.567343  0.246799  
0.556599  0.253989  
0.546247  0.260972  
0.535499  0.268222  
0.525672  0.274997  
0.515513  0.282011  
0.505334  0.289148  
0.495696  0.295998  
0.485951  0.302898  
0.476035  0.310047  
0.466877  0.316779  
0.457405  0.323683  
0.448460  0.330340  
0.439062  0.337390  
0.430059  0.344219  
0.420635  0.351437  
0.412117  0.358037  
0.403394  0.364875  
0.394373  0.372009  
0.386145  0.378594  
0.377573  0.385530  
0.369082  0.392479  
0.360857  0.399286  
0.352443  0.406332  
0.344157  0.413351  
0.335770  0.420544  
0.327731  0.427522  
0.319882  0.434420  
0.311794  0.441615  
0.303879  0.448748  
0.296198  0.455760  
0.288214  0.463144  
0.280457  0.470418  
0.272798  0.477700  
0.265165  0.485059  
0.257507  0.492549  
0.249879  0.500121  
0.242385  0.507674  
0.234711  0.515531  
0.227448  0.523086  
0.219186  0.531827  
0.212351  0.539186  
0.205047  0.547180  
0.197691  0.555376  
0.190300  0.563767  
0.182547  0.572745  
0.175363  0.581236  
0.168399  0.589636  
0.161001  0.598751  
0.153838  0.607778  
0.146544  0.617189  
0.139171  0.626944  
0.131975  0.636717  
0.124562  0.647067  
0.117331  0.657464  
0.109969  0.668385  
0.102672  0.679575  
0.095305  0.691285  
0.087925  0.703479  
0.080384  0.716480  
0.072446  0.730841  
0.065343  0.744378  
0.057643  0.759910  
0.049876  0.776671  
0.041568  0.796117  
0.034329  0.814719  
0.026186  0.838178  
0.017634  0.867209  
0.009192  0.904124  
