0.999770  0.002810  
0.993982  0.012181  
0.989325  0.022025  
0.985019  0.032048  
0.983914  0.034223  
0.972759  0.054503  
0.967736  0.064238  
0.961761  0.075592  
0.957953  0.082662  
0.950382  0.097368  
0.950382  0.097368  
0.938973  0.118671  
0.932616  0.130772  
0.926290  0.142395  
0.920763  0.152729  
0.916138  0.163583  
0.906977  0.177715  
0.900572  0.189383  
0.893682  0.201629  
0.887193  0.213274  
0.886820  0.213936  
0.873231  0.237853  
0.866025  0.250269  
0.858927  0.262626  
0.855070  0.269184  
0.843985  0.287792  
0.836482  0.300583  
0.829222  0.313692  
0.821421  0.325628  
0.813257  0.338962  
0.804437  0.353222  
0.796373  0.365867  
0.789538  0.376707  
0.779789  0.392025  
0.771245  0.405519  
0.762508  0.418882  
0.752607  0.433604  
0.743985  0.446538  
0.734365  0.460805  
0.725887  0.473514  
0.714939  0.488899  
0.707265  0.500053  
0.696007  0.515649  
0.684360  0.531672  
0.674951  0.544445  
0.664942  0.557854  
0.653655  0.572741  
0.643961  0.585374  
0.633445  0.598845  
0.623117  0.611728  
0.610233  0.627619  
0.600886  0.638937  
0.587854  0.654468  
0.576615  0.667553  
0.564546  0.681290  
0.552475  0.694777  
0.540983  0.707341  
0.528185  0.721022  
0.516602  0.733202  
0.502510  0.747484  
0.490884  0.759033  
0.477967  0.771548  
0.465317  0.783481  
0.452684  0.795077  
0.435387  0.810440  
0.425624  0.818844  
0.412890  0.829523  
0.399490  0.840408  
0.385345  0.851510  
0.372740  0.861070  
0.359304  0.870901  
0.341192  0.883588  
0.326509  0.893392  
0.318140  0.898787  
0.305219  0.906846  
0.279734  0.921749  
0.277929  0.922756  
0.262852  0.930909  
0.251280  0.936859  
0.237871  0.943418  
0.223063  0.950243  
0.210938  0.955505  
0.191826  0.963203  
0.185482  0.965597  
0.172316  0.970307  
0.159714  0.974492  
0.147037  0.978380  
0.134339  0.981953  
0.122156  0.985078  
0.110347  0.987824  
0.096417  0.990704  
0.078553  0.993830  
0.074349  0.994472  
0.056411  0.996818  
0.052652  0.997228  
0.040650  0.998348  
0.030821  0.999050  
0.018701  0.999650  
0.008383  0.999930  
