0.99915  0.0010727  
0.990736  0.00538921  
0.960724  0.0209337  
0.941603  0.0306453  
0.927107  0.0385013  
0.907472  0.0483276  
0.89784  0.0590795  
0.886361  0.0678583  
0.855239  0.0761393  
0.839843  0.0843086  
0.825778  0.0935814  
0.809362  0.102057  
0.793918  0.109769  
0.777058  0.119251  
0.763696  0.126944  
0.74802  0.135873  
0.736352  0.142938  
0.720145  0.151892  
0.711422  0.157748  
0.696291  0.166445  
0.682276  0.174592  
0.675774  0.178507  
0.656129  0.190541  
0.646155  0.196698  
0.633061  0.204942  
0.622894  0.211452  
0.612203  0.218007  
0.599882  0.226079  
0.591036  0.231574  
0.577346  0.240704  
0.567465  0.247144  
0.556053  0.254789  
0.546116  0.261844  
0.534269  0.269541  
0.524908  0.275918  
0.517122  0.281427  
0.504065  0.290869  
0.496004  0.297045  
0.484799  0.304082  
0.474641  0.311338  
0.465538  0.318043  
0.455957  0.325175  
0.44774  0.331727  
0.437766  0.338837  
0.427813  0.346281  
0.420213  0.35227  
0.411647  0.358891  
0.401696  0.366643  
0.394108  0.372638  
0.384222  0.380612  
0.375973  0.387204  
0.368358  0.39362  
0.358831  0.40149  
0.352374  0.406742  
0.344027  0.414197  
0.334632  0.421913  
0.327293  0.428212  
0.318806  0.435751  
0.310812  0.442892  
0.303507  0.449585  
0.294629  0.457541  
0.287143  0.4646  
0.279867  0.471408  
0.272529  0.478325  
0.265263  0.485334  
0.256985  0.493432  
0.249281  0.501004  
0.241462  0.50898  
0.234266  0.516339  
0.226713  0.524274  
0.21965  0.531765  
0.21221  0.539768  
0.20438  0.548315  
0.19751  0.55607  
0.189657  0.564836  
0.18264  0.572981  
0.17536  0.581832  
0.167837  0.590752  
0.161355  0.598766  
0.15328  0.608934  
0.145738  0.618584  
0.139051  0.627599  
0.131665  0.637488  
0.124416  0.647664  
0.117137  0.658237  
0.109775  0.669146  
0.102696  0.679902  
0.0951813  0.691994  
0.0878762  0.704054  
0.0804016  0.717  
0.0725877  0.73097  
0.065265  0.745047  
0.0576999  0.760251  
0.0498832  0.777189  
0.0421104  0.795217  
0.0342033  0.816066  
0.0261538  0.83909  
0.0174109  0.868689  
0.00923698  0.904779  
7.36316e-05  0.993371  
