0.85204  -0.772199  
0.850063  -0.770417  
0.845496  -0.755323  
0.845152  -0.752377  
0.842781  -0.737111  
0.841613  -0.727767  
0.840575  -0.71875  
0.839834  -0.711998  
0.838554  -0.699122  
0.837716  -0.689298  
0.836811  -0.678676  
0.835879  -0.668159  
0.835156  -0.658299  
0.834599  -0.650266  
0.833514  -0.635534  
0.83266  -0.623793  
0.831916  -0.612387  
0.831222  -0.600677  
0.830479  -0.588399  
0.82965  -0.575632  
0.828961  -0.564263  
0.828296  -0.550065  
0.827381  -0.536141  
0.826679  -0.523153  
0.826006  -0.510447  
0.825158  -0.493734  
0.824437  -0.479886  
0.82379  -0.466403  
0.652469  -0.458114  
0.652469  -0.458114  
0.652469  -0.458114  
0.652469  -0.458114  
0.652469  -0.458114  
0.647489  -0.449604  
0.644206  -0.435725  
0.642134  -0.4231  
0.639899  -0.407501  
0.638089  -0.391908  
0.636462  -0.376999  
0.634851  -0.360534  
0.633354  -0.343555  
0.631834  -0.326057  
0.630404  -0.308198  
0.629059  -0.290197  
0.627684  -0.270615  
0.62631  -0.250922  
0.625033  -0.232844  
0.623653  -0.210331  
0.622245  -0.188678  
0.62084  -0.165172  
0.619441  -0.141034  
0.453851  -0.124176  
0.453851  -0.124176  
0.453851  -0.124176  
0.453851  -0.124176  
0.453851  -0.124176  
0.453851  -0.124176  
0.453851  -0.124176  
0.453851  -0.124176  
0.447359  -0.114622  
0.442032  -0.0929094  
0.438079  -0.0691766  
0.434741  -0.0446717  
0.431587  -0.018011  
0.428732  0.00919072  
0.425699  0.0405753  
0.422844  0.0720082  
0.419901  0.106339  
0.417083  0.141228  
0.414336  0.176377  
0.411064  0.218896  
0.257668  0.242202  
0.257668  0.2422  
0.257668  0.2422  
0.257668  0.2422  
0.257668  0.2422  
0.257668  0.2422  
0.257668  0.2422  
0.257668  0.2422  
0.257042  0.242275  
0.245639  0.261132  
0.237268  0.29443  
0.229881  0.335177  
0.222773  0.382078  
0.215633  0.433991  
0.208301  0.489978  
0.200326  0.55056  
0.19138  0.613892  
0.0826051  0.669697  
0.0826051  0.669697  
0.0826051  0.669697  
0.0826051  0.669697  
0.0826051  0.669697  
0.0826051  0.669697  
0.0769912  0.671653  
0.061945  0.693603  
0.0471992  0.735864  
0.0317605  0.795201  
0.0163849  0.864018  
0.000196137  0.986143  
