0.999873  0.00830074  
0.996729  0.0143127  
0.996729  0.0143127  
0.987591  0.0289841  
0.987275  0.0294419  
0.987591  0.0289841  
0.968728  0.0664766  
0.968728  0.0664766  
0.95601  0.0909837  
0.954083  0.0966507  
0.952135  0.10903  
0.952135  0.10903  
0.931776  0.137922  
0.92806  0.143027  
0.928229  0.142812  
0.912635  0.170936  
0.911405  0.173037  
0.909167  0.193644  
0.89378  0.202383  
0.885102  0.220478  
0.880244  0.228843  
0.880244  0.236432  
0.863876  0.255492  
0.862772  0.257667  
0.849389  0.280961  
0.848031  0.284871  
0.834393  0.305316  
0.834393  0.305031  
0.82356  0.322908  
0.82356  0.322908  
0.80092  0.36012  
0.79347  0.371782  
0.792181  0.373773  
0.781608  0.390385  
0.770746  0.407705  
0.759395  0.424185  
0.755865  0.429657  
0.739534  0.454149  
0.731741  0.465118  
0.729029  0.469148  
0.710534  0.496182  
0.706828  0.501206  
0.697323  0.515259  
0.694541  0.523602  
0.662359  0.561662  
0.662359  0.561662  
0.651679  0.576396  
0.641813  0.590937  
0.634958  0.605153  
0.620136  0.618293  
0.604656  0.634903  
0.600144  0.64623  
0.584167  0.658935  
0.573656  0.671086  
0.561299  0.685594  
0.55509  0.704466  
0.544031  0.704585  
0.52685  0.722473  
0.515532  0.739089  
0.50187  0.7502  
0.481257  0.768573  
0.476836  0.775355  
0.450484  0.797123  
0.450484  0.797123  
0.435543  0.810345  
0.413858  0.828768  
0.410255  0.831993  
0.396819  0.842559  
0.384578  0.852104  
0.362866  0.868363  
0.353792  0.874872  
0.340263  0.884261  
0.330321  0.890899  
0.302754  0.908342  
0.302754  0.908342  
0.287129  0.91756  
0.274851  0.924458  
0.261247  0.931755  
0.245508  0.939749  
0.235751  0.944424  
0.223044  0.951752  
0.209075  0.95629  
0.194766  0.96207  
0.176826  0.968734  
0.170012  0.971098  
0.150932  0.977224  
0.145243  0.978906  
0.132838  0.982362  
0.120133  0.985576  
0.108536  0.988223  
0.0921705  0.991506  
0.0854935  0.992695  
0.0700612  0.995096  
0.062799  0.996059  
0.0520138  0.997298  
0.0402514  0.998383  
0.0279992  0.999219  
0.015816  0.999752  
0.00882322  0.999926  
4.12118e-07  1.00001  
